dataset,sequence,method,method_id,random_seed,num_frames,abs_rel,rmse,delta_1,inference_sec,fps_inference,peak_allocated_mib,peak_reserved_mib
sintel,temple_2,Random-4 (seed 0),random4_seed0,0,50,0.30461180210113525,3.768573760986328,0.8672321438789368,5.900760751916096,8.473483691702633,8074.4638671875,9864.0
sintel,temple_2,Random-4 (seed 1),random4_seed1,1,50,0.27327001094818115,3.6097640991210938,0.8668742179870605,5.769709621090442,8.665947384463049,8074.4638671875,9864.0
sintel,temple_2,Random-4 (seed 2),random4_seed2,2,50,0.3191526532173157,3.9433140754699707,0.8410882949829102,5.791736311977729,8.632989712704356,8074.4638671875,9864.0
sintel,temple_3,Full cache,full_cache,0,50,0.7279746532440186,5.43320369720459,0.1807587444782257,7.238078487996972,6.90791072284113,10536.81201171875,16094.0
sintel,temple_3,Recent-4,recent4,0,50,0.6385146975517273,6.924668788909912,0.2497633695602417,5.7296519270166755,8.726533589979187,8068.7646484375,9864.0
sintel,temple_3,Anchor+Recent-4,anchor_recent4,0,50,0.6730838418006897,5.9371137619018555,0.20172640681266785,5.703468797029927,8.766594817883009,8068.7646484375,9864.0
sintel,temple_3,K4,k4,0,50,0.7537409067153931,5.232214450836182,0.17551736533641815,5.776682671999879,8.655486693488406,8068.7841796875,9864.0
sintel,temple_3,Uniform-4,anchor_uniform4,0,50,0.6949902772903442,5.5370049476623535,0.17879395186901093,5.747457137098536,8.699499414664846,8068.7646484375,9864.0
sintel,temple_3,Random-4 (seed 0),random4_seed0,0,50,0.7406131029129028,5.725375175476074,0.19274455308914185,5.91033216798678,8.459761410843235,8068.7646484375,9864.0
sintel,temple_3,Random-4 (seed 1),random4_seed1,1,50,0.6558257937431335,5.1517486572265625,0.20554764568805695,5.825190620031208,8.583410099587802,8068.7646484375,9864.0
sintel,temple_3,Random-4 (seed 2),random4_seed2,2,50,0.7332512736320496,5.546675205230713,0.25634753704071045,5.776364375138655,8.655963639551358,8068.7646484375,9864.0
